variable,mean,q2.5,q25,q75,q97.5,gid,month,country,run_level,variant,identifier,time_left,time_right,median
"betas[169,11]",0.25383152456764707,-0.621773025,-0.0441162,0.56750025,1.1321024999999993,COD.25.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.24836350000000001
"betas[170,11]",0.3569903321294118,-0.1703728,0.17580175,0.5340429999999999,0.924293625,COD.25.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.36798
"betas[171,11]",-0.08763559856470589,-0.7023430749999999,-0.2682885,0.10290875000000001,0.45731509999999975,COD.25.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.0934731
"betas[172,11]",-0.26089432815,-0.856964325,-0.46630200000000005,-0.041086874999999995,0.3491486749999998,COD.25.9_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.25343950000000004
"betas[173,11]",0.08606098797058824,-0.557164525,-0.1523575,0.32695175,0.7763650499999997,COD.26.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.09236705
"betas[174,11]",0.18564116038235295,-0.5736778499999999,-0.06251627500000001,0.448968,0.8928245999999995,COD.26.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.189608
"betas[175,11]",0.2819520105,-0.5107431250000001,0.00841601,0.5866775,1.0408474999999993,COD.26.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.280095
"betas[176,11]",0.12994330799411766,-0.681471025,-0.12494124999999999,0.40388324999999997,0.8596545499999996,COD.26.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.14414749999999998
"betas[177,11]",0.02190953190588235,-0.646097875,-0.21500624999999998,0.27754449999999997,0.7298832749999997,COD.26.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.003941875
"betas[178,11]",-0.12075867085882352,-0.733373475,-0.34249625000000006,0.099913125,0.535340924999999,COD.26.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.1290015
"betas[179,11]",0.10914957405882353,-0.67468405,-0.15064249999999998,0.36787225,0.8205100999999999,COD.26.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.114646
"betas[180,11]",-0.5085854754117647,-0.887947075,-0.644228,-0.38116774999999997,-0.12813710000000034,COD.3.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.505062
"betas[181,11]",-0.4479179267647059,-0.838563775,-0.5679695,-0.3277945,-0.11848027500000002,COD.3.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.439296
"betas[182,11]",0.16999668779411764,-0.170033025,0.0574762,0.2894095,0.5472826999999997,COD.3.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.1546815
"betas[183,11]",0.004785289458823528,-0.8060223,-0.365245,0.35448949999999996,0.9453530499999998,COD.3.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.03596705
"betas[184,11]",-0.4675175724205882,-0.8863006250000001,-0.62879425,-0.30276274999999997,-0.006483437500000045,COD.3.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.461785
"betas[185,11]",0.07507047208529412,-0.21239655000000002,-0.01758355,0.17857075,0.3722772999999998,COD.3.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.06708325
"betas[186,11]",-0.08530094917647059,-0.606932225,-0.29952225,0.098170075,0.47340867499999983,COD.3.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.09598405
"betas[187,11]",-0.07906874776470588,-0.41229415,-0.203859,0.025198775,0.24907339999999986,COD.3.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.07400335
"betas[188,11]",-0.2688302152852941,-0.6576682,-0.3974685,-0.14108700000000002,0.12663937499999994,COD.3.9_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.2622405
"betas[189,11]",0.12000695211764706,-0.7410367250000001,-0.179905,0.41827475,0.9501948749999998,COD.4.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.1230735
"betas[190,11]",0.46164104670588235,-0.038131995,0.27179749999999997,0.64780125,1.0368897499999994,COD.4.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.4357725
"betas[191,11]",0.12985194935588235,-0.6546859250000001,-0.17322925,0.45479749999999997,0.9417575249999999,COD.4.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.1027675
"betas[192,11]",0.16963503635294117,-0.805514125,-0.21911599999999998,0.55845925,1.0366972499999996,COD.4.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.163483
"betas[193,11]",-0.3890312776470588,-0.811955875,-0.53832025,-0.21714224999999998,0.07628085999999973,COD.4.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.3979755
"betas[194,11]",0.16464251822058823,-0.728449775,-0.133669,0.4780625,1.0114083749999991,COD.4.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.16746149999999999
"betas[195,11]",-0.070575326,-0.789077875,-0.37043975,0.206299,0.7708661499999998,COD.5.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.1063425
"betas[196,11]",-0.5255631111764706,-1.0140466,-0.6892235,-0.36199475000000003,0.04469981749999953,COD.5.10_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.5450875
"betas[197,11]",-3.4957679411764544e-4,-0.801210075,-0.374733,0.34347025,1.0242999999999998,COD.5.11_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.0515187
"betas[198,11]",-0.34252474761764706,-0.875900825,-0.53853825,-0.14740425000000001,0.2696543749999998,COD.5.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.3594675
"betas[199,11]",0.06313579335294117,-0.724670225,-0.28124375,0.37115699999999996,0.9567492499999999,COD.5.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.053577200000000005
"betas[200,11]",-0.27924074538235294,-0.833970475,-0.49465575,-0.06506055,0.33028037499999974,COD.5.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.29438549999999997
"betas[201,11]",0.09949336794117647,-0.814994175,-0.28547975000000003,0.48923300000000003,1.0186887499999997,COD.5.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.06795490000000001
"betas[202,11]",0.22504301785294117,-0.5610645750000001,-0.064619925,0.5259320000000001,1.0129277499999998,COD.5.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.2273655
"betas[203,11]",0.2840766892352941,-0.3386036,0.06596729999999999,0.50863625,0.8789765499999995,COD.5.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.280754
"betas[204,11]",0.03795016975294118,-0.6680658500000001,-0.2732155,0.31059625,0.9071714749999993,COD.5.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.004705835
"betas[205,11]",0.07353138171176471,-0.82474695,-0.29893425,0.465571,0.9945402249999998,COD.5.9_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.051789699999999994
"betas[206,11]",0.032194719505882353,-0.7165046749999999,-0.292581,0.34583775,0.8654203999999989,COD.6.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.00950596
"betas[207,11]",-0.4585409865,-0.990991025,-0.62585875,-0.27510775,0.10576727499999963,COD.6.10_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.4764075
"betas[208,11]",-0.02633885586970588,-0.890447675,-0.44813325,0.3618365,0.9182924249999995,COD.6.11_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.0367451
"betas[209,11]",-0.37199464835294116,-0.816192475,-0.539569,-0.2024825,0.1349781999999998,COD.6.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.3764745
"betas[210,11]",-0.1065251786264706,-0.941491775,-0.49101249999999996,0.23291575,0.8659700499999996,COD.6.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.1438585
"betas[211,11]",0.02167238260588235,-0.7676601250000001,-0.34480974999999997,0.33488399999999996,0.9351013499999994,COD.6.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,-3.81467e-4
"betas[212,11]",-0.19467690183529412,-0.583628525,-0.31495425,-0.063416275,0.1411947999999995,COD.6.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.1900145
"betas[213,11]",-0.14919855112352942,-0.943804525,-0.5243887500000001,0.20819225000000002,0.9296685249999996,COD.6.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.227206
"betas[214,11]",-0.15978532605588236,-0.6515949249999999,-0.29680025,-0.00913946,0.2892956499999999,COD.6.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.141478
"betas[215,11]",-0.29040351580294116,-0.7608467000000001,-0.454261,-0.11727025,0.10325582499999994,COD.6.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.285078
"betas[216,11]",-0.08999646772941176,-0.907694,-0.46820174999999997,0.25098575,0.928909274999999,COD.6.9_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.131363
"betas[217,11]",0.18274103352941176,-0.71510145,-0.158744,0.51716975,0.9958540249999999,COD.7.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.2431225
"betas[218,11]",0.17676112464705881,-0.5914502500000001,-0.14074199999999998,0.48634400000000005,0.9653831749999997,COD.7.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.161554
"betas[219,11]",-0.3578826809411765,-0.9278756,-0.51412525,-0.16490375,0.09256829249999964,COD.7.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,-0.34371799999999997
"betas[220,11]",0.1879567215764706,-0.5496100500000001,-0.1317425,0.4899205,0.9826721749999986,COD.7.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.190361
"betas[221,11]",0.22868088429117647,-0.5386479500000001,-0.07748820000000001,0.5334535,0.9603732,COD.7.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.248752
"betas[222,11]",0.1556407729117647,-0.6540942249999999,-0.10072825,0.43594200000000005,0.9344304999999997,COD.7.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.1514725
"betas[223,11]",0.2236800777647059,-0.7950125000000001,-0.1375175,0.6037984999999999,1.1041657499999995,COD.7.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.2702505
"betas[224,11]",0.2245373842382353,-0.5301622749999999,-0.0400041,0.514823,0.8653109999999997,COD.8.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.259903
"betas[225,11]",0.22292519417647058,-0.51955105,-0.08549035,0.524763,0.9542211249999998,COD.8.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.2129565
"betas[226,11]",0.0903265969117647,-0.757404475,-0.27137750000000005,0.40485625000000003,0.9774926500000001,COD.8.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.108131
"betas[227,11]",0.19667976405882354,-0.3945638,0.033891899999999996,0.37540924999999997,0.7598098999999998,COD.8.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.199765
"betas[228,11]",0.18335520531764707,-0.4084095,-0.016805175000000002,0.39361875,0.6970232999999995,COD.8.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.18850899999999998
"betas[229,11]",0.03465457167647059,-0.717275975,-0.267594,0.34680500000000003,0.8687351749999994,COD.8.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,6.36215e-4
"betas[230,11]",0.14432439023529411,-0.6461331,-0.1387025,0.5086415,0.9935702249999996,COD.8.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.100122
"betas[231,11]",0.4804330040882353,-0.0858588125,0.286401,0.66796925,1.0295332499999998,COD.8.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.500758
"betas[232,11]",0.13084954965588236,-0.67110205,-0.208583,0.45023575,1.0100805749999995,COD.8.9_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.116978
"betas[233,11]",0.5499667023529412,0.094824775,0.38856975000000005,0.71925175,1.0363272499999998,COD.9.1_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.5609665
"betas[234,11]",0.5078601168235294,0.015742970499999995,0.337771,0.68751825,0.9746802749999997,COD.9.2_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.511286
"betas[235,11]",0.21678247802941175,-0.644627225,-0.10222175,0.530946,1.0422364999999991,COD.9.3_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.209449
"betas[236,11]",0.3274669123529412,-0.53132695,0.05932225,0.62816325,1.0637485,COD.9.4_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.34276799999999996
"betas[237,11]",0.21035558926205883,-0.6604066,-0.128828,0.545207,1.0400859999999994,COD.9.5_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.222244
"betas[238,11]",0.1570976590735294,-0.70801645,-0.16755450000000002,0.497235,0.9569513249999999,COD.9.6_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.192894
"betas[239,11]",0.16499814204294116,-0.249506175,0.027871874999999997,0.308643,0.519989475,COD.9.7_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.1757935
"betas[240,11]",0.14465369045882354,-0.7079637999999999,-0.19025475000000003,0.4886975,1.0525605,COD.9.8_1,11,COD,2,mixture,mean_annual_incidence,all,all,0.10611799999999999
"betas[1,12]",-0.01778102335882353,-0.330264675,-0.11446900000000002,0.09557539999999999,0.246751225,COD.1.1_1,12,COD,2,mixture,mean_annual_incidence,all,all,-0.00185719
"betas[2,12]",0.15518341379411765,-0.27990332500000004,0.034144,0.279603,0.5153872749999999,COD.1.10_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.16217150000000002
"betas[3,12]",0.19058791551764706,-0.20558225000000002,0.05648755,0.321561,0.6000887749999995,COD.1.2_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.18662450000000003
"betas[4,12]",0.1385160384882353,-0.235474375,0.0293579,0.25446399999999997,0.5192910749999997,COD.1.3_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.138622
"betas[5,12]",0.1391086592647059,-0.2220872,0.041264125,0.24322875,0.4930586999999999,COD.1.4_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1469085
"betas[6,12]",0.18048752041176472,-0.23561535,0.062597575,0.32170475,0.6063878999999995,COD.1.5_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.183109
"betas[7,12]",0.15829285310882352,-0.229608725,0.02954445,0.28921650000000004,0.5181753249999996,COD.1.6_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.157536
"betas[8,12]",0.15393799296558824,-0.270327325,0.023066724999999996,0.29870474999999996,0.5526904749999995,COD.1.7_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.151596
"betas[9,12]",0.20061640079411763,-0.24938540000000003,0.07187535,0.33883025,0.6089047749999992,COD.1.8_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.203859
"betas[10,12]",0.21044362814705883,-0.24357905000000002,0.053401624999999994,0.3731495,0.6706622,COD.1.9_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1981815
"betas[11,12]",-0.002967662080588235,-0.228131375,-0.07407765,0.072198,0.17967477499999995,COD.10.1_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.00888234
"betas[12,12]",0.16512838295882354,-0.209447025,0.021248074999999998,0.28473075,0.6178616999999995,COD.11.1_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.151833
"betas[13,12]",0.39259115411764706,0.13571144999999998,0.291478,0.485526,0.7342669499999999,COD.11.10_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.3846715
"betas[14,12]",0.2011808114117647,-0.04178309250000001,0.12727575000000002,0.28597275,0.4455278999999998,COD.11.11_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.200131
"betas[15,12]",0.30535306764705883,0.101709725,0.226566,0.3693475,0.541500525,COD.11.12_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.292234
"betas[16,12]",0.16589761714705883,-0.2689839,0.044956,0.29834025,0.5411792499999999,COD.11.13_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.164605
"betas[17,12]",0.08425796385882353,-0.24639110000000003,0.011456225,0.17143124999999998,0.2931921749999999,COD.11.14_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.104524
"betas[18,12]",0.15951696879411764,-0.338676125,-0.0054101125000000005,0.32048925,0.6350960999999999,COD.11.15_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.168549
"betas[19,12]",0.0513376556,-0.30786812500000005,-0.04377327499999999,0.16650775,0.3281422499999995,COD.11.16_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.0757748
"betas[20,12]",0.2967926326470588,0.01700943,0.19035275000000001,0.38488675000000006,0.627664274999999,COD.11.17_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.291748
"betas[21,12]",0.08740085138235294,-0.218433225,0.0093548025,0.17725475,0.3416388,COD.11.18_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.0979619
"betas[22,12]",0.18588107114705882,-0.255919375,0.06453845,0.32261275,0.5652667249999996,COD.11.19_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1965015
"betas[23,12]",0.09229573097647059,-0.27155182499999997,0.0076597025,0.20976975,0.350762425,COD.11.2_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.10416349999999999
"betas[24,12]",0.22090236076470587,-0.22052545,0.1057245,0.357576,0.5819397249999996,COD.11.3_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.232081
"betas[25,12]",0.2540498332823529,-0.17346187500000002,0.13410225,0.40145625,0.6112831999999999,COD.11.4_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.2593085
"betas[26,12]",0.2075586732647059,-0.2863111,0.05774675,0.37676825,0.6585509999999997,COD.11.5_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.2149255
"betas[27,12]",0.19674514626470588,-0.235083425,0.0838245,0.32346725,0.6035297749999999,COD.11.6_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.2009545
"betas[28,12]",0.33264601879411765,-0.004327187250000005,0.22058875,0.43739575,0.6858663999999999,COD.11.7_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.3242755
"betas[29,12]",0.1707295871382353,-0.26562887500000004,0.0545929,0.30515899999999996,0.5365162499999998,COD.11.8_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.17568250000000002
"betas[30,12]",0.04792216512352941,-0.371702125,-0.06961297500000001,0.16977325,0.3430685249999995,COD.11.9_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.06783895000000001
"betas[31,12]",0.16639359888235294,-0.292326125,0.048689500000000004,0.30050975,0.5377866499999997,COD.12.1_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.17122
"betas[32,12]",0.13848203654705882,-0.28152320000000003,0.011529675,0.26345599999999997,0.5187790249999995,COD.12.2_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1502715
"betas[33,12]",0.20840230082352942,-0.21415497500000003,0.067046975,0.34215075000000006,0.6461975499999999,COD.12.3_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.22744
"betas[34,12]",0.17457654725588234,-0.21053845,0.0649439,0.30717724999999996,0.4938843999999998,COD.12.4_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1869605
"betas[35,12]",0.18265228754117646,-0.26220635000000003,0.0168721,0.34060975,0.624219475,COD.12.5_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1872815
"betas[36,12]",0.2061062204117647,-0.182355375,0.09946370000000002,0.31776724999999995,0.5726663249999997,COD.12.6_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.19820749999999998
"betas[37,12]",0.2045784244029412,-0.29591645,0.070357025,0.36530999999999997,0.6800501749999996,COD.12.7_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.211299
"betas[38,12]",0.1807154434117647,-0.2638668,0.045157025,0.3184485,0.6286514000000001,COD.12.8_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.18698599999999999
"betas[39,12]",0.26551473102941175,-0.0586876475,0.173491,0.3619755,0.5586703749999999,COD.13.1_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.261425
"betas[40,12]",0.22137821118235293,-0.271331425,0.083703225,0.34949925,0.644964675,COD.13.10_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.24494749999999998
"betas[41,12]",0.21507828140882354,-0.28714865,0.08668275,0.36277525,0.6575376499999999,COD.13.11_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.219691
"betas[42,12]",0.20173126775294117,-0.18199985000000002,0.087539475,0.32176275000000004,0.6035511749999998,COD.13.12_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.2014965
"betas[43,12]",0.23533947264705882,-0.235866875,0.1020125,0.39300250000000003,0.6210749499999999,COD.13.13_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.23075099999999998
"betas[44,12]",0.20580267494117646,-0.23719287499999997,0.094042225,0.3156375,0.5905113,COD.13.2_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.2089275
"betas[45,12]",0.1307610700647059,-0.12206365,0.051580375,0.21051299999999998,0.3399401249999998,COD.13.3_1,12,COD,2,mixture,mean_annual_incidence,all,all,0.1392525
